"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","song","album.x","song.title","song.id","artist","album.y","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","Date","Chart","Artist","Date2","album2","album.date"
"159",15,9,8,18,6,14,4,7,23,8,"Disciple","God Hates Us All","Disciple","0esBc6VgM4lFk3SOlL3Ys4","Slayer","God Hates Us All",0.238,0.994,8,-3.578,1,0.25,0.00179,0.00944,0.202,0.0839,95.569,"audio_features","0esBc6VgM4lFk3SOlL3Ys4","spotify:track:0esBc6VgM4lFk3SOlL3Ys4","https://api.spotify.com/v1/tracks/0esBc6VgM4lFk3SOlL3Ys4","https://api.spotify.com/v1/audio-analysis/0esBc6VgM4lFk3SOlL3Ys4",215693,4,2001-09-11,28,"Slayer",2001,"God Hates Us All","God Hates Us All 2001"
"160",10,8,11,16,7,13,4,5,23,7,"God Send Death","God Hates Us All","God Send Death","14stwWpaCwpE6dxoV9lUMR","Slayer","God Hates Us All",0.259,0.988,1,-3.845,1,0.179,0.00106,0.00379,0.0393,0.287,100.288,"audio_features","14stwWpaCwpE6dxoV9lUMR","spotify:track:14stwWpaCwpE6dxoV9lUMR","https://api.spotify.com/v1/tracks/14stwWpaCwpE6dxoV9lUMR","https://api.spotify.com/v1/audio-analysis/14stwWpaCwpE6dxoV9lUMR",225867,4,2001-09-11,28,"Slayer",2001,"God Hates Us All","God Hates Us All 2001"
"161",9,9,4,13,7,7,7,9,15,14,"New Faith","God Hates Us All","New Faith","1lNFq0fRu2Z8jDBX85ySQ0","Slayer","God Hates Us All",0.244,0.992,1,-2.823,1,0.213,0.000964,0.000876,0.0994,0.165,87.949,"audio_features","1lNFq0fRu2Z8jDBX85ySQ0","spotify:track:1lNFq0fRu2Z8jDBX85ySQ0","https://api.spotify.com/v1/tracks/1lNFq0fRu2Z8jDBX85ySQ0","https://api.spotify.com/v1/audio-analysis/1lNFq0fRu2Z8jDBX85ySQ0",185760,4,2001-09-11,28,"Slayer",2001,"God Hates Us All","God Hates Us All 2001"
"162",14,5,8,17,3,16,1,4,21,7,"Cast Down","God Hates Us All","Cast Down","50RbMynS1mmpGLzKSRPehf","Slayer","God Hates Us All",0.306,0.995,6,-3.406,1,0.292,5e-04,0.000719,0.187,0.0881,131.1,"audio_features","50RbMynS1mmpGLzKSRPehf","spotify:track:50RbMynS1mmpGLzKSRPehf","https://api.spotify.com/v1/tracks/50RbMynS1mmpGLzKSRPehf","https://api.spotify.com/v1/audio-analysis/50RbMynS1mmpGLzKSRPehf",206573,4,2001-09-11,28,"Slayer",2001,"God Hates Us All","God Hates Us All 2001"
"163",6,1,4,7,3,6,2,1,9,3,"Threshold","God Hates Us All","Threshold","6XjkEAl9bPhaV9QtqnmAS4","Slayer","God Hates Us All",0.434,0.948,2,-4.294,1,0.236,0.0018,5.99e-05,0.146,0.317,95.534,"audio_features","6XjkEAl9bPhaV9QtqnmAS4","spotify:track:6XjkEAl9bPhaV9QtqnmAS4","https://api.spotify.com/v1/tracks/6XjkEAl9bPhaV9QtqnmAS4","https://api.spotify.com/v1/audio-analysis/6XjkEAl9bPhaV9QtqnmAS4",149267,4,2001-09-11,28,"Slayer",2001,"God Hates Us All","God Hates Us All 2001"
"164",8,4,10,10,2,9,5,5,16,8,"Exile","God Hates Us All","Exile","5rmLnqmGidlPn34Uq8oFrn","Slayer","God Hates Us All",0.316,0.992,1,-3.205,1,0.268,0.000289,0.189,0.0491,0.176,97.861,"audio_features","5rmLnqmGidlPn34Uq8oFrn","spotify:track:5rmLnqmGidlPn34Uq8oFrn","https://api.spotify.com/v1/tracks/5rmLnqmGidlPn34Uq8oFrn","https://api.spotify.com/v1/audio-analysis/5rmLnqmGidlPn34Uq8oFrn",235440,4,2001-09-11,28,"Slayer",2001,"God Hates Us All","God Hates Us All 2001"
"165",2,3,1,3,2,5,0,3,10,3,"Seven Faces","God Hates Us All","Seven Faces","5ssMKpo6q34tUB6VurUTzh","Slayer","God Hates Us All",0.215,0.993,6,-3.939,1,0.257,2.68e-05,0.519,0.166,0.0476,151.212,"audio_features","5ssMKpo6q34tUB6VurUTzh","spotify:track:5ssMKpo6q34tUB6VurUTzh","https://api.spotify.com/v1/tracks/5ssMKpo6q34tUB6VurUTzh","https://api.spotify.com/v1/audio-analysis/5ssMKpo6q34tUB6VurUTzh",221827,4,2001-09-11,28,"Slayer",2001,"God Hates Us All","God Hates Us All 2001"
"166",9,11,7,15,7,15,4,5,21,11,"Bloodline","God Hates Us All","Bloodline","2RJba1by26f8314u8IgMta","Slayer","God Hates Us All",0.408,0.97,9,-3.882,1,0.125,6.05e-05,0.171,0.0812,0.223,118.441,"audio_features","2RJba1by26f8314u8IgMta","spotify:track:2RJba1by26f8314u8IgMta","https://api.spotify.com/v1/tracks/2RJba1by26f8314u8IgMta","https://api.spotify.com/v1/audio-analysis/2RJba1by26f8314u8IgMta",216973,4,2001-09-11,28,"Slayer",2001,"God Hates Us All","God Hates Us All 2001"
"167",7,9,7,13,8,12,4,10,17,10,"Deviance","God Hates Us All","Deviance","11ydJGxc6EOn8uISbSx3cb","Slayer","God Hates Us All",0.271,0.985,5,-3.794,0,0.231,0.00316,0.000603,0.0546,0.0946,143.315,"audio_features","11ydJGxc6EOn8uISbSx3cb","spotify:track:11ydJGxc6EOn8uISbSx3cb","https://api.spotify.com/v1/tracks/11ydJGxc6EOn8uISbSx3cb","https://api.spotify.com/v1/audio-analysis/11ydJGxc6EOn8uISbSx3cb",188893,4,2001-09-11,28,"Slayer",2001,"God Hates Us All","God Hates Us All 2001"
"168",6,6,0,8,1,3,3,5,8,5,"War Zone","God Hates Us All","War Zone","1KhzUR6N12DxX4WLXK4AFs","Slayer","God Hates Us All",0.317,0.995,1,-2.665,0,0.191,1.3e-05,0.0351,0.0908,0.111,98.027,"audio_features","1KhzUR6N12DxX4WLXK4AFs","spotify:track:1KhzUR6N12DxX4WLXK4AFs","https://api.spotify.com/v1/tracks/1KhzUR6N12DxX4WLXK4AFs","https://api.spotify.com/v1/audio-analysis/1KhzUR6N12DxX4WLXK4AFs",165373,4,2001-09-11,28,"Slayer",2001,"God Hates Us All","God Hates Us All 2001"
"169",21,3,9,20,0,12,1,1,28,7,"Here Comes The Pain","God Hates Us All","Here Comes The Pain","3UzO2XqkuoVtoD2diEbBZu","Slayer","God Hates Us All",0.252,0.994,10,-3.743,1,0.259,0.000126,0.0152,0.0431,0.165,123.922,"audio_features","3UzO2XqkuoVtoD2diEbBZu","spotify:track:3UzO2XqkuoVtoD2diEbBZu","https://api.spotify.com/v1/tracks/3UzO2XqkuoVtoD2diEbBZu","https://api.spotify.com/v1/audio-analysis/3UzO2XqkuoVtoD2diEbBZu",272160,4,2001-09-11,28,"Slayer",2001,"God Hates Us All","God Hates Us All 2001"
"170",5,4,5,10,4,7,1,1,15,5,"Payback","God Hates Us All","Payback","5QcSLVq30mIhTSOHlhjnCF","Slayer","God Hates Us All",0.267,0.999,6,-3.653,1,0.231,0.000323,0.182,0.0402,0.0748,111.318,"audio_features","5QcSLVq30mIhTSOHlhjnCF","spotify:track:5QcSLVq30mIhTSOHlhjnCF","https://api.spotify.com/v1/tracks/5QcSLVq30mIhTSOHlhjnCF","https://api.spotify.com/v1/audio-analysis/5QcSLVq30mIhTSOHlhjnCF",183040,4,2001-09-11,28,"Slayer",2001,"God Hates Us All","God Hates Us All 2001"
"171",9,4,4,12,4,8,2,5,14,11,"Flesh Storm","Christ Illusion","Flesh Storm","0TIfMyq3MtmQhNJVXJKcJP","Slayer","Christ Illusion",0.482,0.999,8,-1.693,1,0.175,2.77e-05,0.914,0.0837,0.0615,103.97,"audio_features","0TIfMyq3MtmQhNJVXJKcJP","spotify:track:0TIfMyq3MtmQhNJVXJKcJP","https://api.spotify.com/v1/tracks/0TIfMyq3MtmQhNJVXJKcJP","https://api.spotify.com/v1/audio-analysis/0TIfMyq3MtmQhNJVXJKcJP",254627,4,2006-08-08,5,"Slayer",2006,"Christ Illusion","Christ Illusion 2006"
"172",8,1,3,10,2,9,2,1,16,5,"Catalyst","Christ Illusion","Catalyst","5Tf3MqMuSJ5NBz9tGDpfSV","Slayer","Christ Illusion",0.492,0.998,8,-1.533,1,0.123,5.66e-05,0.338,0.325,0.163,101.982,"audio_features","5Tf3MqMuSJ5NBz9tGDpfSV","spotify:track:5Tf3MqMuSJ5NBz9tGDpfSV","https://api.spotify.com/v1/tracks/5Tf3MqMuSJ5NBz9tGDpfSV","https://api.spotify.com/v1/audio-analysis/5Tf3MqMuSJ5NBz9tGDpfSV",187400,4,2006-08-08,5,"Slayer",2006,"Christ Illusion","Christ Illusion 2006"
"173",6,6,7,11,4,8,2,5,14,9,"Skeleton Christ","Christ Illusion","Skeleton Christ","3OVLSfye7TKDkMYBTri4nx","Slayer","Christ Illusion",0.317,0.995,4,-1.792,1,0.187,3.53e-05,0.123,0.0886,0.261,98.344,"audio_features","3OVLSfye7TKDkMYBTri4nx","spotify:track:3OVLSfye7TKDkMYBTri4nx","https://api.spotify.com/v1/tracks/3OVLSfye7TKDkMYBTri4nx","https://api.spotify.com/v1/audio-analysis/3OVLSfye7TKDkMYBTri4nx",262200,4,2006-08-08,5,"Slayer",2006,"Christ Illusion","Christ Illusion 2006"
"174",10,4,11,12,2,10,2,1,19,7,"Eyes Of The Insane","Christ Illusion","Eyes Of The Insane","6gzLffWj5p1pTODwPx47jf","Slayer","Christ Illusion",0.532,0.997,6,-1.271,1,0.0885,2.43e-05,0.643,0.131,0.206,131.955,"audio_features","6gzLffWj5p1pTODwPx47jf","spotify:track:6gzLffWj5p1pTODwPx47jf","https://api.spotify.com/v1/tracks/6gzLffWj5p1pTODwPx47jf","https://api.spotify.com/v1/audio-analysis/6gzLffWj5p1pTODwPx47jf",202933,4,2006-08-08,5,"Slayer",2006,"Christ Illusion","Christ Illusion 2006"
"175",10,13,7,17,9,11,4,13,22,15,"Jihad","Christ Illusion","Jihad","5Oe7wHPL4hdEXeF4AOayCi","Slayer","Christ Illusion",0.322,0.99,8,-1.785,1,0.171,4.36e-05,0.417,0.0366,0.146,104.678,"audio_features","5Oe7wHPL4hdEXeF4AOayCi","spotify:track:5Oe7wHPL4hdEXeF4AOayCi","https://api.spotify.com/v1/tracks/5Oe7wHPL4hdEXeF4AOayCi","https://api.spotify.com/v1/audio-analysis/5Oe7wHPL4hdEXeF4AOayCi",210867,4,2006-08-08,5,"Slayer",2006,"Christ Illusion","Christ Illusion 2006"
"176",10,2,7,6,2,3,2,5,12,5,"Consfearacy","Christ Illusion","Consfearacy","51hyMBGyW5xQpwy1WQ24Db","Slayer","Christ Illusion",0.191,0.998,8,-1.126,1,0.16,7.6e-06,0.459,0.0584,0.0562,199.145,"audio_features","51hyMBGyW5xQpwy1WQ24Db","spotify:track:51hyMBGyW5xQpwy1WQ24Db","https://api.spotify.com/v1/tracks/51hyMBGyW5xQpwy1WQ24Db","https://api.spotify.com/v1/audio-analysis/51hyMBGyW5xQpwy1WQ24Db",186373,4,2006-08-08,5,"Slayer",2006,"Christ Illusion","Christ Illusion 2006"
"177",4,7,3,5,4,3,3,4,9,10,"Catatonic","Christ Illusion","Catatonic","4najUZuLr45TTDMzmzJayC","Slayer","Christ Illusion",0.424,0.994,4,-1.677,1,0.148,0.000107,0.608,0.328,0.105,155.124,"audio_features","4najUZuLr45TTDMzmzJayC","spotify:track:4najUZuLr45TTDMzmzJayC","https://api.spotify.com/v1/tracks/4najUZuLr45TTDMzmzJayC","https://api.spotify.com/v1/audio-analysis/4najUZuLr45TTDMzmzJayC",293227,4,2006-08-08,5,"Slayer",2006,"Christ Illusion","Christ Illusion 2006"
"178",15,6,11,17,5,15,5,6,24,8,"Black Serenade","Christ Illusion","Black Serenade","1TiYU1hgkAChn2DHWB9XlH","Slayer","Christ Illusion",0.469,0.992,5,-1.788,0,0.0997,6.39e-05,0.258,0.33,0.276,99.981,"audio_features","1TiYU1hgkAChn2DHWB9XlH","spotify:track:1TiYU1hgkAChn2DHWB9XlH","https://api.spotify.com/v1/tracks/1TiYU1hgkAChn2DHWB9XlH","https://api.spotify.com/v1/audio-analysis/1TiYU1hgkAChn2DHWB9XlH",195787,4,2006-08-08,5,"Slayer",2006,"Christ Illusion","Christ Illusion 2006"
"179",12,8,13,21,3,13,6,6,29,12,"Cult","Christ Illusion","Cult","4qdIvSb6vExp3Zg5uTMHTl","Slayer","Christ Illusion",0.281,0.998,5,-1.451,0,0.233,0.000586,0.387,0.0483,0.0453,100.607,"audio_features","4qdIvSb6vExp3Zg5uTMHTl","spotify:track:4qdIvSb6vExp3Zg5uTMHTl","https://api.spotify.com/v1/tracks/4qdIvSb6vExp3Zg5uTMHTl","https://api.spotify.com/v1/audio-analysis/4qdIvSb6vExp3Zg5uTMHTl",279533,4,2006-08-08,5,"Slayer",2006,"Christ Illusion","Christ Illusion 2006"
"180",9,3,7,9,3,7,1,3,13,8,"Supremist","Christ Illusion","Supremist","0fgeMBoicPh1ZiXkJVCi5E","Slayer","Christ Illusion",0.243,0.997,4,-1.64,1,0.192,3.11e-05,0.515,0.218,0.0555,101.931,"audio_features","0fgeMBoicPh1ZiXkJVCi5E","spotify:track:0fgeMBoicPh1ZiXkJVCi5E","https://api.spotify.com/v1/tracks/0fgeMBoicPh1ZiXkJVCi5E","https://api.spotify.com/v1/audio-analysis/0fgeMBoicPh1ZiXkJVCi5E",231867,4,2006-08-08,5,"Slayer",2006,"Christ Illusion","Christ Illusion 2006"
"181",21,9,17,29,5,22,2,10,36,13,"World Painted Blood","World Painted Blood","World Painted Blood","4WFYHBYhFA6tmCRYKng2MB","Slayer","World Painted Blood",0.476,0.994,10,-3.19,0,0.175,0.000247,0.152,0.0793,0.126,92.865,"audio_features","4WFYHBYhFA6tmCRYKng2MB","spotify:track:4WFYHBYhFA6tmCRYKng2MB","https://api.spotify.com/v1/tracks/4WFYHBYhFA6tmCRYKng2MB","https://api.spotify.com/v1/audio-analysis/4WFYHBYhFA6tmCRYKng2MB",353133,4,2009-11-03,12,"Slayer",2009,"World Painted Blood","World Painted Blood 2009"
"182",13,6,11,19,2,13,2,1,22,8,"Snuff","World Painted Blood","Snuff","060o7g5tMjKMrNKZHsYKYx","Slayer","World Painted Blood",0.164,0.998,8,-1.823,1,0.132,9.01e-06,0.218,0.307,0.228,179.605,"audio_features","060o7g5tMjKMrNKZHsYKYx","spotify:track:060o7g5tMjKMrNKZHsYKYx","https://api.spotify.com/v1/tracks/060o7g5tMjKMrNKZHsYKYx","https://api.spotify.com/v1/audio-analysis/060o7g5tMjKMrNKZHsYKYx",222267,4,2009-11-03,12,"Slayer",2009,"World Painted Blood","World Painted Blood 2009"
"183",6,8,9,9,4,7,4,6,16,12,"Beauty Through Order","World Painted Blood","Beauty Through Order","42Gf2WCxCBYJoOLNIdVL8z","Slayer","World Painted Blood",0.238,0.991,8,-3.273,1,0.192,7.53e-05,0.151,0.1,0.103,95.556,"audio_features","42Gf2WCxCBYJoOLNIdVL8z","spotify:track:42Gf2WCxCBYJoOLNIdVL8z","https://api.spotify.com/v1/tracks/42Gf2WCxCBYJoOLNIdVL8z","https://api.spotify.com/v1/audio-analysis/42Gf2WCxCBYJoOLNIdVL8z",276640,4,2009-11-03,12,"Slayer",2009,"World Painted Blood","World Painted Blood 2009"
"184",17,5,9,18,3,11,7,5,27,4,"Hate Worldwide","World Painted Blood","Hate Worldwide","37n9zBD7h4IKimhkOfoFwf","Slayer","World Painted Blood",0.375,0.997,1,-2.09,1,0.0803,4.31e-05,0.222,0.0667,0.294,105.523,"audio_features","37n9zBD7h4IKimhkOfoFwf","spotify:track:37n9zBD7h4IKimhkOfoFwf","https://api.spotify.com/v1/tracks/37n9zBD7h4IKimhkOfoFwf","https://api.spotify.com/v1/audio-analysis/37n9zBD7h4IKimhkOfoFwf",172027,4,2009-11-03,12,"Slayer",2009,"World Painted Blood","World Painted Blood 2009"
"185",9,2,4,12,2,10,1,7,14,9,"Public Display Of Dismemberment","World Painted Blood","Public Display Of Dismemberment","0xd0fSicoF2FkERilhKFMh","Slayer","World Painted Blood",0.207,0.996,6,-1.53,1,0.209,1.51e-05,0.166,0.133,0.139,96.305,"audio_features","0xd0fSicoF2FkERilhKFMh","spotify:track:0xd0fSicoF2FkERilhKFMh","https://api.spotify.com/v1/tracks/0xd0fSicoF2FkERilhKFMh","https://api.spotify.com/v1/audio-analysis/0xd0fSicoF2FkERilhKFMh",154827,4,2009-11-03,12,"Slayer",2009,"World Painted Blood","World Painted Blood 2009"
"186",8,5,11,12,4,10,1,3,20,6,"Human Strain","World Painted Blood","Human Strain","08vtNiIpzYdbSsLCDEfBh3","Slayer","World Painted Blood",0.542,0.977,11,-2.706,1,0.0793,4.91e-05,0.0228,0.0792,0.348,124.79,"audio_features","08vtNiIpzYdbSsLCDEfBh3","spotify:track:08vtNiIpzYdbSsLCDEfBh3","https://api.spotify.com/v1/tracks/08vtNiIpzYdbSsLCDEfBh3","https://api.spotify.com/v1/audio-analysis/08vtNiIpzYdbSsLCDEfBh3",189080,4,2009-11-03,12,"Slayer",2009,"World Painted Blood","World Painted Blood 2009"
"187",7,3,7,5,3,6,2,4,13,11,"Americon","World Painted Blood","Americon","1mtt1DjCCVy4fZ4AeLMEwA","Slayer","World Painted Blood",0.503,0.993,7,-1.951,1,0.0963,0.000772,0.176,0.0536,0.588,145.755,"audio_features","1mtt1DjCCVy4fZ4AeLMEwA","spotify:track:1mtt1DjCCVy4fZ4AeLMEwA","https://api.spotify.com/v1/tracks/1mtt1DjCCVy4fZ4AeLMEwA","https://api.spotify.com/v1/audio-analysis/1mtt1DjCCVy4fZ4AeLMEwA",202800,4,2009-11-03,12,"Slayer",2009,"World Painted Blood","World Painted Blood 2009"
"188",10,4,8,13,1,10,4,3,20,7,"Psychopathy Red","World Painted Blood","Psychopathy Red","4gYrJ3JZsvaixzrpT4l6Qw","Slayer","World Painted Blood",0.41,0.999,1,-1.335,1,0.162,9.93e-06,0.638,0.24,0.146,103.924,"audio_features","4gYrJ3JZsvaixzrpT4l6Qw","spotify:track:4gYrJ3JZsvaixzrpT4l6Qw","https://api.spotify.com/v1/tracks/4gYrJ3JZsvaixzrpT4l6Qw","https://api.spotify.com/v1/audio-analysis/4gYrJ3JZsvaixzrpT4l6Qw",146427,4,2009-11-03,12,"Slayer",2009,"World Painted Blood","World Painted Blood 2009"
"189",14,6,10,21,4,17,2,4,24,7,"Playing With Dolls","World Painted Blood","Playing With Dolls","1RyhDBcbj7W46251Xr5mDC","Slayer","World Painted Blood",0.322,0.994,8,-3.113,0,0.0593,8.49e-05,0.0303,0.0258,0.425,140.46,"audio_features","1RyhDBcbj7W46251Xr5mDC","spotify:track:1RyhDBcbj7W46251Xr5mDC","https://api.spotify.com/v1/tracks/1RyhDBcbj7W46251Xr5mDC","https://api.spotify.com/v1/audio-analysis/1RyhDBcbj7W46251Xr5mDC",253867,4,2009-11-03,12,"Slayer",2009,"World Painted Blood","World Painted Blood 2009"
"190",12,8,7,20,5,12,0,7,27,12,"Not Of This God","World Painted Blood","Not Of This God","05NHcb4yBtQPhFX76jsNbK","Slayer","World Painted Blood",0.29,0.992,8,-2.823,0,0.118,1.42e-05,0.617,0.251,0.413,104.508,"audio_features","05NHcb4yBtQPhFX76jsNbK","spotify:track:05NHcb4yBtQPhFX76jsNbK","https://api.spotify.com/v1/tracks/05NHcb4yBtQPhFX76jsNbK","https://api.spotify.com/v1/audio-analysis/05NHcb4yBtQPhFX76jsNbK",260333,3,2009-11-03,12,"Slayer",2009,"World Painted Blood","World Painted Blood 2009"
"191",10,2,5,11,1,11,2,1,16,2,"Repentless","Repentless","Repentless","6W2KBpMMXW17r7dPyqi8Iu","Slayer","Repentless",0.4,0.994,8,-7.34,0,0.0625,3.65e-05,0.097,0.145,0.253,104.134,"audio_features","6W2KBpMMXW17r7dPyqi8Iu","spotify:track:6W2KBpMMXW17r7dPyqi8Iu","https://api.spotify.com/v1/tracks/6W2KBpMMXW17r7dPyqi8Iu","https://api.spotify.com/v1/audio-analysis/6W2KBpMMXW17r7dPyqi8Iu",199867,4,2015-09-11,4,"Slayer",2015,"Repentless","Repentless 2015"
"192",8,1,5,15,0,8,2,4,17,5,"Take Control","Repentless","Take Control","32ycd4AOeqMGXmuLA8FSxc","Slayer","Repentless",0.333,0.982,4,-6.075,1,0.123,0.000143,0.047,0.146,0.149,93.45,"audio_features","32ycd4AOeqMGXmuLA8FSxc","spotify:track:32ycd4AOeqMGXmuLA8FSxc","https://api.spotify.com/v1/tracks/32ycd4AOeqMGXmuLA8FSxc","https://api.spotify.com/v1/audio-analysis/32ycd4AOeqMGXmuLA8FSxc",193627,4,2015-09-11,4,"Slayer",2015,"Repentless","Repentless 2015"
"193",6,7,3,10,3,7,1,5,14,9,"Vices","Repentless","Vices","6lhRGxFok5VNHl7E1U7K8T","Slayer","Repentless",0.25,0.97,1,-6.626,0,0.1,4.47e-05,0.0136,0.095,0.269,161.929,"audio_features","6lhRGxFok5VNHl7E1U7K8T","spotify:track:6lhRGxFok5VNHl7E1U7K8T","https://api.spotify.com/v1/tracks/6lhRGxFok5VNHl7E1U7K8T","https://api.spotify.com/v1/audio-analysis/6lhRGxFok5VNHl7E1U7K8T",212400,4,2015-09-11,4,"Slayer",2015,"Repentless","Repentless 2015"
"194",7,2,3,9,2,3,0,4,9,6,"Cast The First Stone","Repentless","Cast the First Stone","0ScznoIT78Gn1EFxTTWlCJ","Slayer","Repentless",0.362,0.944,11,-7.717,1,0.104,7.92e-05,0.043,0.0843,0.241,95.851,"audio_features","0ScznoIT78Gn1EFxTTWlCJ","spotify:track:0ScznoIT78Gn1EFxTTWlCJ","https://api.spotify.com/v1/tracks/0ScznoIT78Gn1EFxTTWlCJ","https://api.spotify.com/v1/audio-analysis/0ScznoIT78Gn1EFxTTWlCJ",223093,4,2015-09-11,4,"Slayer",2015,"Repentless","Repentless 2015"
"195",8,6,5,13,6,8,4,5,15,7,"When The Stillness Comes","Repentless","When the Stillness Comes","6FXawXh3RDwWSxyXHIhLDv","Slayer","Repentless",0.319,0.787,8,-8.31,1,0.041,0.0146,0.0759,0.0683,0.159,132.83,"audio_features","6FXawXh3RDwWSxyXHIhLDv","spotify:track:6FXawXh3RDwWSxyXHIhLDv","https://api.spotify.com/v1/tracks/6FXawXh3RDwWSxyXHIhLDv","https://api.spotify.com/v1/audio-analysis/6FXawXh3RDwWSxyXHIhLDv",260947,4,2015-09-11,4,"Slayer",2015,"Repentless","Repentless 2015"
"196",8,5,8,11,2,7,2,2,15,5,"Chasing Death","Repentless","Chasing Death","6dotiSPAew0AvRL5bfe0oN","Slayer","Repentless",0.406,0.947,11,-7.642,1,0.0733,0.000582,0.000673,0.0817,0.528,83.822,"audio_features","6dotiSPAew0AvRL5bfe0oN","spotify:track:6dotiSPAew0AvRL5bfe0oN","https://api.spotify.com/v1/tracks/6dotiSPAew0AvRL5bfe0oN","https://api.spotify.com/v1/audio-analysis/6dotiSPAew0AvRL5bfe0oN",224693,4,2015-09-11,4,"Slayer",2015,"Repentless","Repentless 2015"
"197",12,6,8,11,4,7,0,12,24,8,"Implode","Repentless","Implode","5DOH2SjFcu7nO2Po4nk8aU","Slayer","Repentless",0.276,0.963,11,-7.432,1,0.0734,0.00028,0.221,0.0908,0.333,98.438,"audio_features","5DOH2SjFcu7nO2Po4nk8aU","spotify:track:5DOH2SjFcu7nO2Po4nk8aU","https://api.spotify.com/v1/tracks/5DOH2SjFcu7nO2Po4nk8aU","https://api.spotify.com/v1/audio-analysis/5DOH2SjFcu7nO2Po4nk8aU",229080,4,2015-09-11,4,"Slayer",2015,"Repentless","Repentless 2015"
"198",8,5,5,16,5,10,4,5,18,10,"Piano Wire","Repentless","Piano Wire","1MJWTM34RyhZcxvGkiNiEM","Slayer","Repentless",0.38,0.896,11,-7.891,1,0.0642,0.000475,0,0.361,0.412,170.275,"audio_features","1MJWTM34RyhZcxvGkiNiEM","spotify:track:1MJWTM34RyhZcxvGkiNiEM","https://api.spotify.com/v1/tracks/1MJWTM34RyhZcxvGkiNiEM","https://api.spotify.com/v1/audio-analysis/1MJWTM34RyhZcxvGkiNiEM",168453,4,2015-09-11,4,"Slayer",2015,"Repentless","Repentless 2015"
"199",16,9,10,22,3,17,3,6,22,8,"Atrocity Vendor","Repentless","Atrocity Vendor","2JnKvkMlAJCbZtxtyqePIL","Slayer","Repentless",0.202,0.972,3,-6.42,1,0.115,6.36e-05,0.000316,0.0536,0.406,197.392,"audio_features","2JnKvkMlAJCbZtxtyqePIL","spotify:track:2JnKvkMlAJCbZtxtyqePIL","https://api.spotify.com/v1/tracks/2JnKvkMlAJCbZtxtyqePIL","https://api.spotify.com/v1/audio-analysis/2JnKvkMlAJCbZtxtyqePIL",174840,4,2015-09-11,4,"Slayer",2015,"Repentless","Repentless 2015"
"200",5,5,1,6,3,5,1,3,8,5,"You Against You","Repentless","You Against You","08VoJVzyWl1QlZdlEcvkj8","Slayer","Repentless",0.223,0.984,8,-6.422,0,0.103,0.000107,0.279,0.052,0.149,98.315,"audio_features","08VoJVzyWl1QlZdlEcvkj8","spotify:track:08VoJVzyWl1QlZdlEcvkj8","https://api.spotify.com/v1/tracks/08VoJVzyWl1QlZdlEcvkj8","https://api.spotify.com/v1/audio-analysis/08VoJVzyWl1QlZdlEcvkj8",260507,4,2015-09-11,4,"Slayer",2015,"Repentless","Repentless 2015"
"201",7,3,2,6,3,4,1,7,9,9,"Pride In Prejudice","Repentless","Pride in Prejudice","3dxiZAdm6RFjlqoC0W6dK4","Slayer","Repentless",0.214,0.935,6,-7.801,1,0.0659,4.94e-05,0.0121,0.123,0.263,153.303,"audio_features","3dxiZAdm6RFjlqoC0W6dK4","spotify:track:3dxiZAdm6RFjlqoC0W6dK4","https://api.spotify.com/v1/tracks/3dxiZAdm6RFjlqoC0W6dK4","https://api.spotify.com/v1/audio-analysis/3dxiZAdm6RFjlqoC0W6dK4",254072,4,2015-09-11,4,"Slayer",2015,"Repentless","Repentless 2015"
"202",5,1,3,7,0,4,2,1,9,2,"Deathrider","Fistful Of Metal","Deathrider","3HlnQdKyjxZaUs95cLGOKh","Anthrax","Fistful Of Metal",0.307,0.934,7,-10.967,1,0.0995,8.11e-06,0.842,0.37,0.176,156.83,"audio_features","3HlnQdKyjxZaUs95cLGOKh","spotify:track:3HlnQdKyjxZaUs95cLGOKh","https://api.spotify.com/v1/tracks/3HlnQdKyjxZaUs95cLGOKh","https://api.spotify.com/v1/audio-analysis/3HlnQdKyjxZaUs95cLGOKh",192867,4,NA,NA,"Anthrax",NA,"Fistful Of Metal","Fistful Of Metal NA"
"203",4,0,2,4,0,2,1,1,4,1,"Metal Thrashing Mad","Fistful Of Metal","Metal Thrashing Mad","77Iw0LG356gd4CF5tCcGNj","Anthrax","Fistful Of Metal",0.187,0.914,7,-9.373,1,0.228,0.00019,0.426,0.285,0.225,195.604,"audio_features","77Iw0LG356gd4CF5tCcGNj","spotify:track:77Iw0LG356gd4CF5tCcGNj","https://api.spotify.com/v1/tracks/77Iw0LG356gd4CF5tCcGNj","https://api.spotify.com/v1/audio-analysis/77Iw0LG356gd4CF5tCcGNj",162360,4,NA,NA,"Anthrax",NA,"Fistful Of Metal","Fistful Of Metal NA"
